hour_label,location_name,latitude,longitude,severity,congestion_ratio,speed_reduction,current_speed,free_flow_speed,road_closure,current_travel_time,free_flow_travel_time,confidence,frc,speed_reduction_pct,new_severity,new_severity_logical,total_pois,pois_fetched,ACCESS_GATEWAY,ADMINISTRATIVE_DIVISION,ADVENTURE_SPORTS_VENUE,AGRICULTURE,AIRPORT,AMUSEMENT_PARK,AUTOMOTIVE_DEALER,BANK,BEACH,BUILDING_POINT,BUSINESS_PARK,CAFE_PUB,CAMPING_GROUND,CAR_WASH,CASH_DISPENSER,CASINO,CINEMA,CITY_CENTER,CLUB_ASSOCIATION,COLLEGE_UNIVERSITY,COMMERCIAL_BUILDING,COMMUNITY_CENTER,COMPANY,COURTHOUSE,CULTURAL_CENTER,DENTIST,DEPARTMENT_STORE,DOCTOR,ELECTRIC_VEHICLE_STATION,EMBASSY,EMERGENCY_MEDICAL_SERVICE,ENTERTAINMENT,EXCHANGE,EXHIBITION_CONVENTION_CENTER,FERRY_TERMINAL,FIRE_STATION_BRIGADE,FRONTIER_CROSSING,FUEL_FACILITIES,GEOGRAPHIC_FEATURE,GOLF_COURSE,GOVERNMENT_OFFICE,HEALTH_CARE_SERVICE,HELIPAD_HELICOPTER_LANDING,HOLIDAY_RENTAL,HOSPITAL_POLYCLINIC,HOTEL_MOTEL,ICE_SKATING_RINK,IMPORTANT_TOURIST_ATTRACTION,INDUSTRIAL_BUILDING,LEISURE_CENTER,LIBRARY,MANUFACTURING_FACILITY,MARINA,MARKET,MEDIA_FACILITY,MILITARY_INSTALLATION,MOTORING_ORGANIZATION_OFFICE,MOUNTAIN_PASS,MUSEUM,NATIVE_RESERVATION,NIGHTLIFE,NON_GOVERNMENTAL_ORGANIZATION,OPEN_PARKING_AREA,OTHER,PARKING_GARAGE,PARK_RECREATION_AREA,PETROL_STATION,PHARMACY,PLACE_OF_WORSHIP,POLICE_STATION,PORT_WAREHOUSE_FACILITY,POST_OFFICE,PRIMARY_RESOURCE_UTILITY,PRISON_CORRECTIONAL_FACILITY,PUBLIC_AMENITY,PUBLIC_TRANSPORT_STOP,RAILWAY_STATION,RENT_A_CAR_FACILITY,RENT_A_CAR_PARKING,REPAIR_FACILITY,RESEARCH_FACILITY,RESIDENTIAL_ACCOMMODATION,RESTAURANT,RESTAURANT_AREA,REST_AREA,SCENIC_PANORAMIC_VIEW,SCHOOL,SHOP,SHOPPING_CENTER,SPORTS_CENTER,STADIUM,SWIMMING_POOL,TENNIS_COURT,THEATER,TOURIST_INFORMATION_OFFICE,TRAFFIC_LIGHT,TRAFFIC_SERVICE_CENTER,TRAFFIC_SIGN,TRAIL_SYSTEM,TRANSPORT_AUTHORITY_VEHICLE_REGISTRATION,TRUCK_STOP,VETERINARIAN,WATER_SPORT,WEIGH_STATION,WELFARE_ORGANIZATION,WINERY,ZOOS_ARBORETA_BOTANICAL_GARDEN,raw_classifications,unique_classifications,non_zero_categories
16,"Sambalpur City, Odisha",21.4594222,83.9743315,LOW,1.0,0.0,38,38,False,1263,1263,1.0,FRC2,0.0,LOW,LOW,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,8,3,1,0,1,0,0,1,0,0,0,0,2,0,6,0,0,0,0,8,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"POST_OFFICE, SCHOOL, COMPANY, DOCTOR, IMPORTANT_TOURIST_ATTRACTION, PHARMACY, NIGHTLIFE, GOVERNMENT_OFFICE, HOTEL_MOTEL, PUBLIC_AMENITY, COLLEGE_UNIVERSITY, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, SPORTS_CENTER, REPAIR_FACILITY, SHOP, WELFARE_ORGANIZATION, OPEN_PARKING_AREA, PETROL_STATION, POLICE_STATION",20,20
17,"Sambalpur City, Odisha",21.4594222,83.9743315,LOW,1.0,0.0,38,38,False,1263,1263,1.0,FRC2,0.0,LOW,LOW,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,8,3,1,0,1,0,0,1,0,0,0,0,2,0,6,0,0,0,0,8,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"POST_OFFICE, SCHOOL, COMPANY, DOCTOR, IMPORTANT_TOURIST_ATTRACTION, PHARMACY, NIGHTLIFE, GOVERNMENT_OFFICE, HOTEL_MOTEL, PUBLIC_AMENITY, COLLEGE_UNIVERSITY, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, SPORTS_CENTER, REPAIR_FACILITY, SHOP, WELFARE_ORGANIZATION, OPEN_PARKING_AREA, PETROL_STATION, POLICE_STATION",20,20
18,"Sambalpur City, Odisha",21.4594222,83.9743315,LOW,0.84,16.22,31,37,False,1549,1297,0.704145,FRC2,16.22,HIGH,MODERATE,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,8,3,1,0,1,0,0,1,0,0,0,0,2,0,6,0,0,0,0,8,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"POST_OFFICE, SCHOOL, COMPANY, DOCTOR, IMPORTANT_TOURIST_ATTRACTION, PHARMACY, NIGHTLIFE, GOVERNMENT_OFFICE, HOTEL_MOTEL, PUBLIC_AMENITY, COLLEGE_UNIVERSITY, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, SPORTS_CENTER, REPAIR_FACILITY, SHOP, WELFARE_ORGANIZATION, OPEN_PARKING_AREA, PETROL_STATION, POLICE_STATION",20,20
19,"Sambalpur City, Odisha",21.4594222,83.9743315,MODERATE,0.76,24.32,28,37,False,1715,1297,0.76051,FRC2,24.32,SEVERE,MODERATE,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,8,3,1,0,1,0,0,1,0,0,0,0,2,0,6,0,0,0,0,8,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"POST_OFFICE, SCHOOL, COMPANY, DOCTOR, IMPORTANT_TOURIST_ATTRACTION, PHARMACY, NIGHTLIFE, GOVERNMENT_OFFICE, HOTEL_MOTEL, PUBLIC_AMENITY, COLLEGE_UNIVERSITY, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, SPORTS_CENTER, REPAIR_FACILITY, SHOP, WELFARE_ORGANIZATION, OPEN_PARKING_AREA, PETROL_STATION, POLICE_STATION",20,20
20,"Sambalpur City, Odisha",21.4594222,83.9743315,LOW,1.0,0.0,38,38,False,1263,1263,1.0,FRC2,0.0,LOW,LOW,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,8,3,1,0,1,0,0,1,0,0,0,0,2,0,6,0,0,0,0,8,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"POST_OFFICE, SCHOOL, COMPANY, DOCTOR, IMPORTANT_TOURIST_ATTRACTION, PHARMACY, NIGHTLIFE, GOVERNMENT_OFFICE, HOTEL_MOTEL, PUBLIC_AMENITY, COLLEGE_UNIVERSITY, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, SPORTS_CENTER, REPAIR_FACILITY, SHOP, WELFARE_ORGANIZATION, OPEN_PARKING_AREA, PETROL_STATION, POLICE_STATION",20,20
21,"Sambalpur City, Odisha",21.4594222,83.9743315,LOW,1.0,0.0,38,38,False,1263,1263,1.0,FRC2,0.0,LOW,LOW,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,8,3,1,0,1,0,0,1,0,0,0,0,2,0,6,0,0,0,0,8,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"POST_OFFICE, SCHOOL, COMPANY, DOCTOR, IMPORTANT_TOURIST_ATTRACTION, PHARMACY, NIGHTLIFE, GOVERNMENT_OFFICE, HOTEL_MOTEL, PUBLIC_AMENITY, COLLEGE_UNIVERSITY, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, SPORTS_CENTER, REPAIR_FACILITY, SHOP, WELFARE_ORGANIZATION, OPEN_PARKING_AREA, PETROL_STATION, POLICE_STATION",20,20
6,"Gaya City, Bihar",24.7924837,85.0077092,LOW,1.0,0.0,40,40,False,1660,1660,1.0,FRC2,0.0,LOW,LOW,100,100,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POST_OFFICE, RESTAURANT, CAFE_PUB, BANK, PLACE_OF_WORSHIP, SHOP, COMMERCIAL_BUILDING, MARKET, GOVERNMENT_OFFICE, COMPANY, PHARMACY",11,11
7,"Gaya City, Bihar",24.7924837,85.0077092,LOW,1.0,0.0,40,40,False,1660,1660,1.0,FRC2,0.0,LOW,LOW,100,100,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POST_OFFICE, RESTAURANT, CAFE_PUB, BANK, PLACE_OF_WORSHIP, SHOP, COMMERCIAL_BUILDING, MARKET, GOVERNMENT_OFFICE, COMPANY, PHARMACY",11,11
8,"Gaya City, Bihar",24.7924837,85.0077092,LOW,1.0,0.0,40,40,False,1660,1660,1.0,FRC2,0.0,LOW,LOW,100,100,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POST_OFFICE, RESTAURANT, CAFE_PUB, BANK, PLACE_OF_WORSHIP, SHOP, COMMERCIAL_BUILDING, MARKET, GOVERNMENT_OFFICE, COMPANY, PHARMACY",11,11
9,"Gaya City, Bihar",24.7924837,85.0077092,MODERATE,0.78,22.5,31,40,False,2142,1660,0.705545,FRC2,22.5,HIGH,MODERATE,100,100,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POST_OFFICE, RESTAURANT, CAFE_PUB, BANK, PLACE_OF_WORSHIP, SHOP, COMMERCIAL_BUILDING, MARKET, GOVERNMENT_OFFICE, COMPANY, PHARMACY",11,11
10,"Gaya City, Bihar",24.7924837,85.0077092,MODERATE,0.78,21.95,32,41,False,2075,1620,0.755406,FRC2,21.95,HIGH,MODERATE,100,100,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POST_OFFICE, RESTAURANT, CAFE_PUB, BANK, PLACE_OF_WORSHIP, SHOP, COMMERCIAL_BUILDING, MARKET, GOVERNMENT_OFFICE, COMPANY, PHARMACY",11,11
11,"Gaya City, Bihar",24.7924837,85.0077092,MODERATE,0.68,32.5,27,40,False,2460,1660,0.816498,FRC2,32.5,SEVERE,HIGH,100,100,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POST_OFFICE, RESTAURANT, CAFE_PUB, BANK, PLACE_OF_WORSHIP, SHOP, COMMERCIAL_BUILDING, MARKET, GOVERNMENT_OFFICE, COMPANY, PHARMACY",11,11
12,"Gaya City, Bihar",24.7924837,85.0077092,MODERATE,0.65,35.0,26,40,False,2554,1660,0.8107,FRC2,35.0,SEVERE,HIGH,100,100,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POST_OFFICE, RESTAURANT, CAFE_PUB, BANK, PLACE_OF_WORSHIP, SHOP, COMMERCIAL_BUILDING, MARKET, GOVERNMENT_OFFICE, COMPANY, PHARMACY",11,11
13,"Gaya City, Bihar",24.7924837,85.0077092,MODERATE,0.59,41.46,24,41,False,2767,1620,0.87814,FRC2,41.46,SEVERE,HIGH,100,100,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POST_OFFICE, RESTAURANT, CAFE_PUB, BANK, PLACE_OF_WORSHIP, SHOP, COMMERCIAL_BUILDING, MARKET, GOVERNMENT_OFFICE, COMPANY, PHARMACY",11,11
14,"Gaya City, Bihar",24.7924837,85.0077092,MODERATE,0.62,37.5,25,40,False,2657,1660,0.84871,FRC2,37.5,SEVERE,HIGH,100,100,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POST_OFFICE, RESTAURANT, CAFE_PUB, BANK, PLACE_OF_WORSHIP, SHOP, COMMERCIAL_BUILDING, MARKET, GOVERNMENT_OFFICE, COMPANY, PHARMACY",11,11
15,"Gaya City, Bihar",24.7924837,85.0077092,MODERATE,0.62,37.5,25,40,False,2657,1660,0.845987,FRC2,37.5,SEVERE,HIGH,100,100,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POST_OFFICE, RESTAURANT, CAFE_PUB, BANK, PLACE_OF_WORSHIP, SHOP, COMMERCIAL_BUILDING, MARKET, GOVERNMENT_OFFICE, COMPANY, PHARMACY",11,11
16,"Gaya City, Bihar",24.7924837,85.0077092,MODERATE,0.6,40.0,24,40,False,2767,1660,0.85715,FRC2,40.0,SEVERE,HIGH,100,100,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POST_OFFICE, RESTAURANT, CAFE_PUB, BANK, PLACE_OF_WORSHIP, SHOP, COMMERCIAL_BUILDING, MARKET, GOVERNMENT_OFFICE, COMPANY, PHARMACY",11,11
17,"Gaya City, Bihar",24.7924837,85.0077092,MODERATE,0.6,40.0,24,40,False,2767,1660,0.850181,FRC2,40.0,SEVERE,HIGH,100,100,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POST_OFFICE, RESTAURANT, CAFE_PUB, BANK, PLACE_OF_WORSHIP, SHOP, COMMERCIAL_BUILDING, MARKET, GOVERNMENT_OFFICE, COMPANY, PHARMACY",11,11
18,"Gaya City, Bihar",24.7924837,85.0077092,MODERATE,0.62,37.5,25,40,False,2657,1660,0.874417,FRC2,37.5,SEVERE,HIGH,100,100,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POST_OFFICE, RESTAURANT, CAFE_PUB, BANK, PLACE_OF_WORSHIP, SHOP, COMMERCIAL_BUILDING, MARKET, GOVERNMENT_OFFICE, COMPANY, PHARMACY",11,11
19,"Gaya City, Bihar",24.7924837,85.0077092,MODERATE,0.62,37.5,25,40,False,2657,1660,0.882249,FRC2,37.5,SEVERE,HIGH,100,100,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POST_OFFICE, RESTAURANT, CAFE_PUB, BANK, PLACE_OF_WORSHIP, SHOP, COMMERCIAL_BUILDING, MARKET, GOVERNMENT_OFFICE, COMPANY, PHARMACY",11,11
20,"Gaya City, Bihar",24.7924837,85.0077092,MODERATE,0.78,22.5,31,40,False,2142,1660,0.776969,FRC2,22.5,HIGH,MODERATE,100,100,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POST_OFFICE, RESTAURANT, CAFE_PUB, BANK, PLACE_OF_WORSHIP, SHOP, COMMERCIAL_BUILDING, MARKET, GOVERNMENT_OFFICE, COMPANY, PHARMACY",11,11
21,"Gaya City, Bihar",24.7924837,85.0077092,LOW,1.0,0.0,40,40,False,1660,1660,1.0,FRC2,0.0,LOW,LOW,100,100,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POST_OFFICE, RESTAURANT, CAFE_PUB, BANK, PLACE_OF_WORSHIP, SHOP, COMMERCIAL_BUILDING, MARKET, GOVERNMENT_OFFICE, COMPANY, PHARMACY",11,11
6,"Muzaffarpur City, Bihar",26.1227209,85.3786314,LOW,1.0,0.0,21,21,False,203,203,1.0,FRC2,0.0,LOW,LOW,100,100,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,2,0,2,0,0,0,0,2,11,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POST_OFFICE, CLUB_ASSOCIATION, DOCTOR, PHARMACY, NIGHTLIFE, MARKET, GOVERNMENT_OFFICE, HOTEL_MOTEL, PUBLIC_AMENITY, RAILWAY_STATION, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, HOSPITAL_POLYCLINIC, GEOGRAPHIC_FEATURE, RESTAURANT, CAFE_PUB, SHOP, OPEN_PARKING_AREA, POLICE_STATION",19,19
7,"Muzaffarpur City, Bihar",26.1227209,85.3786314,LOW,1.0,0.0,21,21,False,203,203,1.0,FRC2,0.0,LOW,LOW,100,100,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,2,0,2,0,0,0,0,2,11,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POST_OFFICE, CLUB_ASSOCIATION, DOCTOR, PHARMACY, NIGHTLIFE, MARKET, GOVERNMENT_OFFICE, HOTEL_MOTEL, PUBLIC_AMENITY, RAILWAY_STATION, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, HOSPITAL_POLYCLINIC, GEOGRAPHIC_FEATURE, RESTAURANT, CAFE_PUB, SHOP, OPEN_PARKING_AREA, POLICE_STATION",19,19
8,"Muzaffarpur City, Bihar",26.1227209,85.3786314,LOW,1.0,0.0,21,21,False,203,203,1.0,FRC2,0.0,LOW,LOW,100,100,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,2,0,2,0,0,0,0,2,11,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POST_OFFICE, CLUB_ASSOCIATION, DOCTOR, PHARMACY, NIGHTLIFE, MARKET, GOVERNMENT_OFFICE, HOTEL_MOTEL, PUBLIC_AMENITY, RAILWAY_STATION, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, HOSPITAL_POLYCLINIC, GEOGRAPHIC_FEATURE, RESTAURANT, CAFE_PUB, SHOP, OPEN_PARKING_AREA, POLICE_STATION",19,19
9,"Muzaffarpur City, Bihar",26.1227209,85.3786314,LOW,1.0,0.0,21,21,False,203,203,1.0,FRC2,0.0,LOW,LOW,100,100,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,2,0,2,0,0,0,0,2,11,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POST_OFFICE, CLUB_ASSOCIATION, DOCTOR, PHARMACY, NIGHTLIFE, MARKET, GOVERNMENT_OFFICE, HOTEL_MOTEL, PUBLIC_AMENITY, RAILWAY_STATION, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, HOSPITAL_POLYCLINIC, GEOGRAPHIC_FEATURE, RESTAURANT, CAFE_PUB, SHOP, OPEN_PARKING_AREA, POLICE_STATION",19,19
10,"Muzaffarpur City, Bihar",26.1227209,85.3786314,LOW,0.8,20.0,16,20,False,266,213,0.685054,FRC2,20.0,HIGH,MODERATE,100,100,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,2,0,2,0,0,0,0,2,11,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POST_OFFICE, CLUB_ASSOCIATION, DOCTOR, PHARMACY, NIGHTLIFE, MARKET, GOVERNMENT_OFFICE, HOTEL_MOTEL, PUBLIC_AMENITY, RAILWAY_STATION, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, HOSPITAL_POLYCLINIC, GEOGRAPHIC_FEATURE, RESTAURANT, CAFE_PUB, SHOP, OPEN_PARKING_AREA, POLICE_STATION",19,19
